target_x,target_y,gaze_x,gaze_y,error
0.5,0.5,0.38676526746048934,0.42205901625202846,0.137466
0.5,0.5,0.4201438037193491,0.4308918350772961,0.105608
0.5,0.5,0.44614777080073803,0.438531105766266,0.081722
0.5,0.5,0.46940766485868507,0.4433838929803413,0.064353
0.5,0.5,0.49364735721142194,0.4508239537620736,0.049585
0.5,0.5,0.5129444836779846,0.4575625323757898,0.044368
0.5,0.5,0.5261160759996906,0.4624345088222588,0.045752
0.5,0.5,0.5314770096999241,0.4624345088222588,0.04901
0.5,0.5,0.5366184310765403,0.4658105926229562,0.050098
0.5,0.5,0.5299057854076508,0.4658105926229562,0.045423
0.5,0.5,0.5171497186665186,0.4658105926229562,0.03825
0.5,0.5,0.5016032439228403,0.4658105926229562,0.034227
0.5,0.5,0.4886938369503068,0.46193647402250654,0.039707
0.5,0.5,0.4702808145957645,0.46193647402250654,0.048291
0.5,0.5,0.45054270390469087,0.4541393104717111,0.067448
0.5,0.5,0.42068163936535613,0.4541393104717111,0.091622
0.5,0.5,0.37768762529144306,0.450462150606265,0.131963
0.5,0.5,0.34468599192655647,0.4436754239701403,0.165212
0.5,0.5,0.3084626737647911,0.4364899246001603,0.201792
0.5,0.5,0.28142593251533266,0.43209458764950903,0.228879
0.5,0.5,0.2670686180631341,0.43209458764950903,0.242628
0.5,0.5,0.260476243725579,0.43209458764950903,0.248963
0.5,0.5,0.260476243725579,0.436367282879363,0.247832
0.5,0.5,0.26682856261377064,0.4415792508671674,0.240379
0.5,0.5,0.28139512493472923,0.43017928136928074,0.229484
0.5,0.5,0.2946690574712492,0.43017928136928074,0.216877
0.5,0.5,0.30739022238175745,0.43017928136928074,0.204874
0.5,0.5,0.31608870871191935,0.43017928136928074,0.196719
0.5,0.5,0.32537440702230036,0.43017928136928074,0.188067
0.5,0.5,0.345932741444285,0.4184614752388769,0.174314
0.5,0.5,0.37719057351207075,0.4262422856193338,0.143256
0.5,0.5,0.3995277771493784,0.4262422856193338,0.124639
0.5,0.5,0.44912744971693475,0.43097782254281913,0.085744
0.5,0.5,0.4961395461864609,0.44135428515112257,0.058773
0.5,0.5,0.5223223526926357,0.4484421327070236,0.056183
0.5,0.5,0.537285208405187,0.45485743257355804,0.058549
0.5,0.5,0.5416893939887815,0.4612466496899107,0.056919
0.5,0.5,0.5375448737395024,0.4661230930089997,0.050569
0.5,0.5,0.5315908357636739,0.47081309898900325,0.04301
0.5,0.5,0.5280448174286548,0.47081309898900325,0.040477
0.5,0.5,0.5280448174286548,0.474122886137751,0.038159
0.5,0.5,0.5244708710766021,0.474122886137751,0.035615
0.5,0.5,0.5200788883179472,0.474122886137751,0.032753
0.5,0.5,0.516071941770242,0.474122886137751,0.030462
0.5,0.5,0.5056500265456927,0.4663555278399549,0.034116
0.5,0.5,0.492276027804355,0.463242126157543,0.037561
0.5,0.5,0.48030462057569545,0.45913631549519107,0.045362
0.5,0.5,0.4687359442145441,0.4626774941661562,0.048687
0.5,0.5,0.4606524780011201,0.4626774941661562,0.054233
0.5,0.5,0.45706678078329227,0.4678797399226621,0.053619
0.5,0.5,0.4537814009796389,0.4678797399226621,0.056284
0.5,0.5,0.4537814009796389,0.4718363018906315,0.054123
0.5,0.5,0.4506757471753695,0.4718363018906315,0.056799
0.5,0.5,0.44750932977746494,0.4718363018906315,0.059569
0.5,0.5,0.4441025026064582,0.4685311223071964,0.064147
0.5,0.5,0.4485300843492319,0.4685311223071964,0.060328
0.5,0.5,0.45411893964837846,0.46504459801080805,0.05768
0.5,0.5,0.4622696622075025,0.46504459801080805,0.051434
0.5,0.5,0.4736022781272558,0.46504459801080805,0.043803
0.5,0.5,0.48152087952411343,0.46504459801080805,0.039539
0.5,0.5,0.4921263993833105,0.46504459801080805,0.035831
0.5,0.5,0.4989398673945341,0.46504459801080805,0.034971
0.5,0.5,0.5037446058399285,0.46504459801080805,0.035155
0.5,0.5,0.5086485067441933,0.46504459801080805,0.036009
0.5,0.5,0.5119497259042456,0.4690373986858487,0.033189
0.5,0.5,0.5119497259042456,0.4721149432315541,0.030338
